Date,Latitude,Longitude,Sea_Surface_Temperature,HotSpots,Degree_Heating_Weeks,Bleaching_Alert_Area
5/4/13,7.675,134.425,29.9609,0.7009,0,0
5/5/13,7.675,134.425,30.2033,0.9941,0,0
5/6/13,7.675,134.425,30.0101,0.7792,0,0
5/7/13,7.675,134.425,30.5472,1.303,0,0
5/8/13,7.675,134.425,30.1163,0.9197,0,0
5/9/13,7.675,134.425,29.8632,0.6599,0,0
5/10/13,7.675,134.425,29.8761,0.6735,0,0
5/11/13,7.675,134.425,30.3094,1.0464,0,0
5/12/13,7.675,134.425,29.8155,0.5891,0,0
5/13/13,7.675,134.425,30.0505,0.8518,0,0
5/14/13,7.675,134.425,30.0058,0.8212,0,0
5/15/13,7.675,134.425,29.6677,0.4784,0,0
5/16/13,7.675,134.425,29.7014,0.4462,0,0
5/17/13,7.675,134.425,29.9877,0.7139,0,0
5/18/13,7.675,134.425,29.6794,0.4612,0,0
5/19/13,7.675,134.425,29.9849,0.7341,0,0
5/20/13,7.675,134.425,30.5715,1.3744,0,0
5/21/13,7.675,134.425,30.1502,0.948,0,0
5/22/13,7.675,134.425,30.5505,1.3407,0,0
5/23/13,7.675,134.425,30.4759,1.2721,0,0
5/24/13,7.675,134.425,30.2064,0.9966,0,0
5/25/13,7.675,134.425,29.8981,0.6147,0,0
5/26/13,7.675,134.425,30.0281,0.799,0,0
5/27/13,7.675,134.425,30.0702,0.8044,0,0
5/28/13,7.675,134.425,30.0384,0.7829,0,0
5/29/13,7.675,134.425,30.5563,1.3031,0,0
5/30/13,7.675,134.425,30.4493,1.2159,0,0
5/31/13,7.675,134.425,30.5254,1.2722,0,0
6/1/13,7.675,134.425,30.649,1.4579,0,0
6/2/13,7.675,134.425,30.3509,1.1748,0,0
6/3/13,7.675,134.425,30.7075,1.4343,2.0278,0
6/4/13,7.675,134.425,30.357,1.1122,2.1867,0
6/5/13,7.675,134.425,30.3102,1.0344,2.3345,0
6/6/13,7.675,134.425,30.474,1.1943,2.5051,0
6/7/13,7.675,134.425,30.1102,0.8512,2.5051,0
6/8/13,7.675,134.425,30.3555,1.1185,2.6649,0
6/9/13,7.675,134.425,30.1413,0.8483,2.6649,2
6/10/13,7.675,134.425,30.4256,1.241,2.8422,2
6/11/13,7.675,134.425,29.9801,0.7201,2.8422,2
6/12/13,7.675,134.425,29.9922,0.7658,2.8422,2
6/13/13,7.675,134.425,29.8825,0.6527,2.8422,2
6/14/13,7.675,134.425,30.3791,1.0897,2.9979,2
6/15/13,7.675,134.425,29.7346,0.4486,2.9979,2
6/16/13,7.675,134.425,29.5618,0.2862,2.9979,2
6/17/13,7.675,134.425,29.152,0,2.9979,2
6/18/13,7.675,134.425,29.5908,0.3454,2.9979,2
6/19/13,7.675,134.425,29.9032,0.6711,2.9979,2
6/20/13,7.675,134.425,30.1133,0.8931,2.9979,2
6/21/13,7.675,134.425,29.8432,0.6235,2.9979,1
6/22/13,7.675,134.425,29.8164,0.5799,2.9979,1
6/23/13,7.675,134.425,29.6734,0.4229,2.9979,1
6/24/13,7.675,134.425,29.951,0.7139,2.9979,1
6/25/13,7.675,134.425,30.2707,1.0253,3.1443,2
6/26/13,7.675,134.425,29.8954,0.6495,3.1443,2
6/27/13,7.675,134.425,30.1534,0.9081,3.1443,2
6/28/13,7.675,134.425,29.6332,0.4453,3.1443,2
6/29/13,7.675,134.425,29.5766,0.3505,3.1443,2
6/30/13,7.675,134.425,29.7472,0.521,3.1443,2
7/1/13,7.675,134.425,29.7039,0.5267,3.1443,2
7/2/13,7.675,134.425,29.8481,0.6691,3.1443,1
7/3/13,7.675,134.425,29.9466,0.7379,3.1443,1
7/4/13,7.675,134.425,29.8181,0.5276,3.1443,1
7/5/13,7.675,134.425,29.5724,0.3271,3.1443,1
7/6/13,7.675,134.425,29.808,0.5937,3.1443,1
7/7/13,7.675,134.425,29.9892,0.7853,3.1443,1
7/8/13,7.675,134.425,30.3583,1.1595,3.31,2
7/9/13,7.675,134.425,30.3685,1.0953,3.4665,2
7/10/13,7.675,134.425,30.1042,0.9171,3.4665,2
7/11/13,7.675,134.425,29.9687,0.7316,3.4665,2
7/12/13,7.675,134.425,29.7621,0.5356,3.4665,2
7/13/13,7.675,134.425,29.6584,0.4545,3.4665,2
7/14/13,7.675,134.425,30.1934,1.0085,3.6105,2
7/15/13,7.675,134.425,30.251,1.0341,3.7583,2
7/16/13,7.675,134.425,30.0944,0.868,3.7583,2
7/17/13,7.675,134.425,30.2212,1.0125,3.9029,2
7/18/13,7.675,134.425,30.0149,0.8179,3.9029,2
7/19/13,7.675,134.425,29.7597,0.5751,3.9029,2
7/20/13,7.675,134.425,29.5893,0.4006,3.9029,2
7/21/13,7.675,134.425,30.1962,0.9593,3.9029,2
7/22/13,7.675,134.425,30.0412,0.815,3.9029,2
7/23/13,7.675,134.425,30.0255,0.8227,3.9029,2
7/24/13,7.675,134.425,30.2966,1.0309,4.0502,3
7/25/13,7.675,134.425,30.5169,1.3225,4.2391,3
7/26/13,7.675,134.425,30.1552,0.9026,4.2391,3
7/27/13,7.675,134.425,29.8636,0.6581,4.2391,3
7/28/13,7.675,134.425,30.031,0.8188,4.2391,3
7/29/13,7.675,134.425,30.3032,1.11,4.3977,3
7/30/13,7.675,134.425,29.9025,0.6625,4.2115,3
7/31/13,7.675,134.425,29.9155,0.669,4.2115,3
8/1/13,7.675,134.425,29.8509,0.5579,4.2115,3
8/2/13,7.675,134.425,29.9096,0.6316,4.2115,3
8/3/13,7.675,134.425,30.0646,0.7867,4.062,3
8/4/13,7.675,134.425,30.2773,1.0289,4.209,3
8/5/13,7.675,134.425,30.483,1.1918,4.3793,3
8/6/13,7.675,134.425,29.806,0.5909,4.3793,3
8/7/13,7.675,134.425,30.075,0.8918,4.3793,3
8/8/13,7.675,134.425,29.6905,0.4771,4.3793,3
8/9/13,7.675,134.425,29.7734,0.4829,4.3793,3
8/10/13,7.675,134.425,29.5369,0.2691,4.3793,3
8/11/13,7.675,134.425,29.656,0.4088,4.3793,3
8/12/13,7.675,134.425,30.1834,0.9226,4.1829,1
8/13/13,7.675,134.425,30.1502,0.9362,4.1829,1
8/14/13,7.675,134.425,29.934,0.688,3.9914,1
8/15/13,7.675,134.425,29.6718,0.4087,3.8097,1
8/16/13,7.675,134.425,29.8175,0.5212,3.8097,1
8/17/13,7.675,134.425,29.8756,0.6995,3.8097,1
8/18/13,7.675,134.425,30.0806,0.8403,3.8097,1
8/19/13,7.675,134.425,30.0988,0.8248,3.8097,1
8/20/13,7.675,134.425,30.0244,0.817,3.8097,1
8/21/13,7.675,134.425,29.7579,0.509,3.6235,1
8/22/13,7.675,134.425,29.7963,0.5856,3.4498,1
8/23/13,7.675,134.425,29.7902,0.5443,3.2681,1
8/24/13,7.675,134.425,29.5179,0.3358,3.0598,1
8/25/13,7.675,134.425,30.0567,0.8128,2.892,1
8/26/13,7.675,134.425,30.0095,0.8182,2.6871,1
8/27/13,7.675,134.425,30.0563,0.8681,2.5282,1
8/28/13,7.675,134.425,30.1172,0.8699,2.3804,1
8/29/13,7.675,134.425,29.8375,0.5769,2.2098,1
8/30/13,7.675,134.425,30.1223,0.8207,2.2098,1
8/31/13,7.675,134.425,30.1632,0.9356,2.05,1
9/1/13,7.675,134.425,29.9873,0.7029,2.05,1
9/2/13,7.675,134.425,30.0272,0.774,1.8727,1
9/3/13,7.675,134.425,30.1674,0.8718,1.8727,1
9/4/13,7.675,134.425,30.2604,0.9745,1.8727,1
9/5/13,7.675,134.425,30.3326,1.0594,2.024,2
9/6/13,7.675,134.425,29.9305,0.7418,1.8684,2
9/7/13,7.675,134.425,30.0211,0.7553,1.8684,2
9/8/13,7.675,134.425,29.8295,0.5455,1.8684,2
9/9/13,7.675,134.425,29.3387,0.0548,1.8684,2
9/10/13,7.675,134.425,29.3273,0.0615,1.8684,2
9/11/13,7.675,134.425,30.2836,1.0569,2.0194,2
9/12/13,7.675,134.425,30.0812,0.8054,2.0194,2
9/13/13,7.675,134.425,30.5821,1.3163,2.2074,2
9/14/13,7.675,134.425,30.6198,1.3836,2.4051,2
9/15/13,7.675,134.425,30.2231,0.9919,2.4051,2
9/16/13,7.675,134.425,30.8476,1.6081,2.6348,2
9/17/13,7.675,134.425,30.5954,1.3365,2.6792,2
9/18/13,7.675,134.425,30.2597,1.0034,2.8226,2
9/19/13,7.675,134.425,29.914,0.6536,2.8226,2
9/20/13,7.675,134.425,30.4954,1.2641,3.0032,2
9/21/13,7.675,134.425,30.0977,0.8387,3.0032,2
9/22/13,7.675,134.425,30.1292,0.8753,3.0032,2
9/23/13,7.675,134.425,30.6401,1.4036,3.2037,2
9/24/13,7.675,134.425,30.0241,0.7494,3.2037,2
9/25/13,7.675,134.425,30.0223,0.7858,3.2037,2
9/26/13,7.675,134.425,30.3708,1.161,3.3695,2
9/27/13,7.675,134.425,29.8535,0.5865,3.3695,2
9/28/13,7.675,134.425,29.0728,0,3.3695,2
9/29/13,7.675,134.425,29.108,0,3.3695,2
9/30/13,7.675,134.425,29.5597,0.3467,3.2039,2
10/1/13,7.675,134.425,29.6871,0.4567,3.0474,2
10/2/13,7.675,134.425,29.8941,0.6292,3.0474,2
10/3/13,7.675,134.425,29.5157,0.2767,3.0474,1
10/4/13,7.675,134.425,30.3403,1.0712,3.2004,2
10/5/13,7.675,134.425,29.8493,0.6454,3.2004,2
10/6/13,7.675,134.425,29.5031,0.2887,3.0564,2
10/7/13,7.675,134.425,29.3533,0.0915,2.9086,2
10/8/13,7.675,134.425,29.2566,0.0239,2.9086,2
10/9/13,7.675,134.425,29.2608,0.0149,2.764,2
10/10/13,7.675,134.425,29.4075,0.1705,2.764,2
10/11/13,7.675,134.425,28.6028,0,2.764,1
10/12/13,7.675,134.425,28.7097,0,2.764,1
10/13/13,7.675,134.425,28.8085,0,2.764,1
10/14/13,7.675,134.425,29.203,0,2.764,1
10/15/13,7.675,134.425,29.27,0.02,2.764,1
10/16/13,7.675,134.425,29.1628,0,2.6167,1
10/17/13,7.675,134.425,29.2528,0.0482,2.4278,1
10/18/13,7.675,134.425,29.4019,0.2107,2.4278,1
10/19/13,7.675,134.425,29.2499,0.062,2.4278,1
10/20/13,7.675,134.425,29.2006,0,2.4278,1
10/21/13,7.675,134.425,29.3189,0.1308,2.2692,1
10/22/13,7.675,134.425,29.2186,0.0313,2.2692,1
10/23/13,7.675,134.425,29.1951,0,2.2692,1
10/24/13,7.675,134.425,29.2017,0,2.2692,1
10/25/13,7.675,134.425,29.4325,0.2533,2.2692,1
10/26/13,7.675,134.425,29.4911,0.2939,2.2692,1
10/27/13,7.675,134.425,29.4964,0.2998,2.1222,1
10/28/13,7.675,134.425,29.5992,0.4145,1.952,1
10/29/13,7.675,134.425,30.07,0.8451,1.952,1
10/30/13,7.675,134.425,30.0727,0.8335,1.952,1
10/31/13,7.675,134.425,30.0135,0.8202,1.952,1
11/1/13,7.675,134.425,29.9454,0.7536,1.952,1
11/2/13,7.675,134.425,29.8476,0.6392,1.952,1
11/3/13,7.675,134.425,29.6498,0.4179,1.952,1
11/4/13,7.675,134.425,29.6964,0.4495,1.952,1
11/5/13,7.675,134.425,29.5488,0.3614,1.952,1
11/6/13,7.675,134.425,29.5387,0.3313,1.952,1
11/7/13,7.675,134.425,29.3459,0.1438,1.952,1
11/8/13,7.675,134.425,29.1557,0,1.952,1
11/9/13,7.675,134.425,29.1796,0,1.952,1
11/10/13,7.675,134.425,29.3033,0.0614,1.952,1
11/11/13,7.675,134.425,29.4551,0.2259,1.952,1
11/12/13,7.675,134.425,29.3226,0.1362,1.952,1
11/13/13,7.675,134.425,29.4265,0.1754,1.952,1
11/14/13,7.675,134.425,29.1386,0,1.952,1
11/15/13,7.675,134.425,29.1845,0,1.952,1
11/16/13,7.675,134.425,29.4579,0.2404,1.952,1
11/17/13,7.675,134.425,29.5234,0.2566,1.952,1
11/18/13,7.675,134.425,29.3291,0.1161,1.952,1
11/19/13,7.675,134.425,29.4274,0.1485,1.952,1
11/20/13,7.675,134.425,29.4526,0.244,1.952,1
11/21/13,7.675,134.425,29.6456,0.428,1.952,1
11/22/13,7.675,134.425,29.3289,0.0724,1.952,1
11/23/13,7.675,134.425,29.2533,0,1.952,1
11/24/13,7.675,134.425,29.1822,0,1.952,1
11/25/13,7.675,134.425,29.5039,0.2458,1.952,1
11/26/13,7.675,134.425,29.2824,0.0286,1.952,1
11/27/13,7.675,134.425,29.3356,0.1047,1.952,1
11/28/13,7.675,134.425,29.4658,0.1926,1.8007,1
11/29/13,7.675,134.425,29.4191,0.1717,1.8007,1
11/30/13,7.675,134.425,29.644,0.3973,1.8007,1
12/1/13,7.675,134.425,29.8314,0.6307,1.8007,1
12/2/13,7.675,134.425,29.7812,0.5933,1.8007,1
12/3/13,7.675,134.425,30.0743,0.7954,1.8007,1
12/4/13,7.675,134.425,30.1624,0.8784,1.6497,1
12/5/13,7.675,134.425,30.1701,0.9436,1.6497,1
12/6/13,7.675,134.425,29.8964,0.6942,1.4616,1
12/7/13,7.675,134.425,29.7893,0.5489,1.264,1
12/8/13,7.675,134.425,29.8065,0.6037,1.264,1
12/9/13,7.675,134.425,29.7439,0.5442,1.0343,1
12/10/13,7.675,134.425,29.8542,0.6326,0.8433,1
12/11/13,7.675,134.425,29.8193,0.5545,0.7,1
12/12/13,7.675,134.425,29.5275,0.3428,0.7,1
12/13/13,7.675,134.425,29.573,0.3787,0.5194,1
12/14/13,7.675,134.425,29.5015,0.2874,0.5194,1
12/15/13,7.675,134.425,29.7521,0.5,0.5194,1
12/16/13,7.675,134.425,29.5465,0.3221,0.3189,1
12/17/13,7.675,134.425,29.6708,0.4169,0.3189,1
12/18/13,7.675,134.425,29.516,0.2799,0.3189,1
12/19/13,7.675,134.425,29.6347,0.4131,0.153,1
12/20/13,7.675,134.425,29.8036,0.6172,0.153,1
12/21/13,7.675,134.425,29.4539,0.237,0.153,1
12/22/13,7.675,134.425,29.5933,0.3266,0.153,1
12/23/13,7.675,134.425,29.4025,0.2029,0.153,1
12/24/13,7.675,134.425,29.5263,0.3393,0.153,1
12/25/13,7.675,134.425,29.2333,0,0.153,1
12/26/13,7.675,134.425,28.9772,0,0.153,1
12/27/13,7.675,134.425,29.3979,0.1544,0,1
12/28/13,7.675,134.425,29.3353,0.099,0,1
12/29/13,7.675,134.425,29.4268,0.1973,0,1
12/30/13,7.675,134.425,29.478,0.2269,0,1
12/31/13,7.675,134.425,29.6297,0.3843,0,1
1/1/14,7.675,134.425,29.4492,0.2148,0,1
1/2/14,7.675,134.425,29.3624,0.1106,0,1
1/3/14,7.675,134.425,29.6888,0.4496,0,1
1/4/14,7.675,134.425,29.5154,0.3115,0,1
1/5/14,7.675,134.425,29.645,0.4045,0,1
1/6/14,7.675,134.425,29.6143,0.3892,0,1
1/7/14,7.675,134.425,29.2798,0.0743,0,1
1/8/14,7.675,134.425,28.9634,0,0,1
1/9/14,7.675,134.425,28.7091,0,0,1
1/10/14,7.675,134.425,28.7848,0,0,1
1/11/14,7.675,134.425,29.2155,0,0,1
1/12/14,7.675,134.425,29.0524,0,0,1
1/13/14,7.675,134.425,29.2799,0.0372,0,1
1/14/14,7.675,134.425,29.2751,0.0705,0,1
1/15/14,7.675,134.425,29.4949,0.2399,0,1
1/16/14,7.675,134.425,29.2786,0.0313,0,1
1/17/14,7.675,134.425,29.3805,0.117,0,1
1/18/14,7.675,134.425,28.9786,0,0,1
1/19/14,7.675,134.425,29.5767,0.2842,0,1
1/20/14,7.675,134.425,29.441,0.1783,0,1
1/21/14,7.675,134.425,29.4394,0.2513,0,1
1/22/14,7.675,134.425,29.251,0.0248,0,1
1/23/14,7.675,134.425,29.1186,0,0,1
1/24/14,7.675,134.425,28.7051,0,0,1
1/25/14,7.675,134.425,28.746,0,0,1
1/26/14,7.675,134.425,28.679,0,0,1
1/27/14,7.675,134.425,28.9708,0,0,1
1/28/14,7.675,134.425,28.9837,0,0,1
1/29/14,7.675,134.425,28.4048,0,0,0
1/30/14,7.675,134.425,28.6647,0,0,0
1/31/14,7.675,134.425,28.8333,0,0,0
2/1/14,7.675,134.425,28.486,0,0,0
2/2/14,7.675,134.425,28.563,0,0,0
2/3/14,7.675,134.425,28.7843,0,0,0
2/4/14,7.675,134.425,28.6983,0,0,0
2/5/14,7.675,134.425,28.3986,0,0,0
2/6/14,7.675,134.425,28.611,0,0,0
2/7/14,7.675,134.425,28.4784,0,0,0
2/8/14,7.675,134.425,28.6964,0,0,0
2/9/14,7.675,134.425,29.3218,0.112,0,1
2/10/14,7.675,134.425,28.8949,0,0,1
2/11/14,7.675,134.425,28.8649,0,0,1
2/12/14,7.675,134.425,29.1495,0,0,1
2/13/14,7.675,134.425,29.0752,0,0,1
2/14/14,7.675,134.425,29.0984,0,0,1
2/15/14,7.675,134.425,28.8849,0,0,1
2/16/14,7.675,134.425,28.9442,0,0,0
2/17/14,7.675,134.425,28.913,0,0,0
2/18/14,7.675,134.425,29.0456,0,0,0
2/19/14,7.675,134.425,29.1042,0,0,0
2/20/14,7.675,134.425,28.8794,0,0,0
2/21/14,7.675,134.425,28.8376,0,0,0
2/22/14,7.675,134.425,28.5379,0,0,0
2/23/14,7.675,134.425,28.552,0,0,0
2/24/14,7.675,134.425,28.4541,0,0,0
2/25/14,7.675,134.425,28.4184,0,0,0
2/26/14,7.675,134.425,28.3747,0,0,0
2/27/14,7.675,134.425,28.3184,0,0,0
2/28/14,7.675,134.425,28.6381,0,0,0
3/1/14,7.675,134.425,28.3944,0,0,0
3/2/14,7.675,134.425,28.8592,0,0,0
3/3/14,7.675,134.425,28.5699,0,0,0
3/4/14,7.675,134.425,28.6931,0,0,0
3/5/14,7.675,134.425,28.4958,0,0,0
3/6/14,7.675,134.425,28.6715,0,0,0
3/7/14,7.675,134.425,28.4603,0,0,0
3/8/14,7.675,134.425,28.5418,0,0,0
3/9/14,7.675,134.425,28.602,0,0,0
3/10/14,7.675,134.425,28.7289,0,0,0
3/11/14,7.675,134.425,28.8161,0,0,0
3/12/14,7.675,134.425,28.6558,0,0,0
3/13/14,7.675,134.425,28.6945,0,0,0
3/14/14,7.675,134.425,28.71,0,0,0
3/15/14,7.675,134.425,28.3467,0,0,0
3/16/14,7.675,134.425,28.5819,0,0,0
3/17/14,7.675,134.425,28.655,0,0,0
3/18/14,7.675,134.425,29.1233,0,0,0
3/19/14,7.675,134.425,28.9255,0,0,0
3/20/14,7.675,134.425,29.1882,0.0033,0,1
3/21/14,7.675,134.425,29.6314,0.3706,0,1
3/22/14,7.675,134.425,29.52,0.277,0,1
3/23/14,7.675,134.425,29.3711,0.1319,0,1
3/24/14,7.675,134.425,29.2575,0.0388,0,1
3/25/14,7.675,134.425,28.9764,0,0,1
3/26/14,7.675,134.425,28.8386,0,0,1
3/27/14,7.675,134.425,29.0519,0,0,1
3/28/14,7.675,134.425,29.4186,0.2053,0,1
3/29/14,7.675,134.425,29.0717,0,0,1
3/30/14,7.675,134.425,28.9848,0,0,1
3/31/14,7.675,134.425,29.173,0,0,1
4/1/14,7.675,134.425,29.1003,0,0,1
4/2/14,7.675,134.425,28.9472,0,0,1
4/3/14,7.675,134.425,29.1399,0,0,1
4/4/14,7.675,134.425,28.9029,0,0,0
4/5/14,7.675,134.425,29.0981,0,0,0
4/6/14,7.675,134.425,29.0217,0,0,0
4/7/14,7.675,134.425,29.1422,0,0,0
4/8/14,7.675,134.425,29.0663,0,0,0
4/9/14,7.675,134.425,28.9738,0,0,0
4/10/14,7.675,134.425,28.8248,0,0,0
4/11/14,7.675,134.425,29.0796,0,0,0
4/12/14,7.675,134.425,29.1606,0,0,0
4/13/14,7.675,134.425,29.2834,0.0395,0,1
4/14/14,7.675,134.425,29.0424,0,0,1
4/15/14,7.675,134.425,29.1529,0,0,1
4/16/14,7.675,134.425,29.2855,0.0097,0,1
4/17/14,7.675,134.425,29.8464,0.5856,0,1
4/18/14,7.675,134.425,29.8097,0.5453,0,1
4/19/14,7.675,134.425,30.1767,0.9035,0,1
4/20/14,7.675,134.425,29.8512,0.5772,0,1
4/21/14,7.675,134.425,30.1351,0.8547,0,1
4/22/14,7.675,134.425,30.0376,0.7383,0,1
4/23/14,7.675,134.425,29.7236,0.4477,0,1
4/24/14,7.675,134.425,29.6156,0.3784,0,1
4/25/14,7.675,134.425,29.5578,0.3369,0,1
4/26/14,7.675,134.425,29.8463,0.6013,0,1
4/27/14,7.675,134.425,29.8793,0.6428,0,1
4/28/14,7.675,134.425,30.2245,0.9853,0,1
4/29/14,7.675,134.425,30.299,1.0952,0.1565,2
4/30/14,7.675,134.425,30.6023,1.3206,0.3451,2
5/1/14,7.675,134.425,30.7325,1.5076,0.5605,2
5/2/14,7.675,134.425,30.4926,1.225,0.7355,2
5/3/14,7.675,134.425,30.8863,1.6307,0.9684,2
5/4/14,7.675,134.425,30.8381,1.5902,1.1956,2
5/5/14,7.675,134.425,30.814,1.5406,1.4157,2
5/6/14,7.675,134.425,30.3566,1.0953,1.5722,2
5/7/14,7.675,134.425,30.3194,1.0586,1.7234,2
5/8/14,7.675,134.425,30.3404,1.1398,1.8862,2
5/9/14,7.675,134.425,29.998,0.7262,1.8862,2
5/10/14,7.675,134.425,29.8419,0.5414,1.8862,2
5/11/14,7.675,134.425,30.0818,0.8493,1.8862,2
5/12/14,7.675,134.425,30.0259,0.7785,1.8862,2
5/13/14,7.675,134.425,30.0314,0.7836,1.8862,2
5/14/14,7.675,134.425,30.1636,0.9087,1.8862,2
5/15/14,7.675,134.425,30.4313,1.1506,2.0506,2
5/16/14,7.675,134.425,30.2897,1.0728,2.2038,2
5/17/14,7.675,134.425,30.2925,1.0606,2.3554,2
5/18/14,7.675,134.425,30.3714,1.124,2.5159,2
5/19/14,7.675,134.425,30.0832,0.8961,2.5159,2
5/20/14,7.675,134.425,30.1627,0.9541,2.5159,2
5/21/14,7.675,134.425,30.122,0.8843,2.5159,2
5/22/14,7.675,134.425,30.2622,1.0073,2.6598,2
5/23/14,7.675,134.425,30.2604,1.0104,2.8042,2
5/24/14,7.675,134.425,30.2524,1.0031,2.9475,2
5/25/14,7.675,134.425,30.1836,0.9465,2.9475,2
5/26/14,7.675,134.425,30.4757,1.2138,3.1209,2
5/27/14,7.675,134.425,30.7762,1.5432,3.3414,2
5/28/14,7.675,134.425,30.6729,1.4294,3.5456,2
5/29/14,7.675,134.425,30.7443,1.4703,3.7556,2
5/30/14,7.675,134.425,31.0021,1.7702,4.0085,3
5/31/14,7.675,134.425,30.9593,1.7519,4.2588,3
6/1/14,7.675,134.425,31.0039,1.7775,4.5127,3
6/2/14,7.675,134.425,30.8924,1.7136,4.7575,3
6/3/14,7.675,134.425,30.5843,1.3943,4.9567,3
6/4/14,7.675,134.425,30.5836,1.3777,5.1535,3
6/5/14,7.675,134.425,30.8276,1.631,5.3865,3
6/6/14,7.675,134.425,30.9273,1.6879,5.6276,3
6/7/14,7.675,134.425,30.645,1.4258,5.8313,3
6/8/14,7.675,134.425,31.0109,1.7269,6.078,3
6/9/14,7.675,134.425,31.0405,1.8328,6.3398,3
6/10/14,7.675,134.425,31.2189,1.989,6.624,3
6/11/14,7.675,134.425,30.9681,1.7709,6.877,3
6/12/14,7.675,134.425,30.6819,1.4849,7.0891,3
6/13/14,7.675,134.425,30.6819,1.4849,7.3012,3
6/14/14,7.675,134.425,30.6819,1.4849,7.5134,3
6/15/14,7.675,134.425,30.6819,1.4849,7.7255,3
6/16/14,7.675,134.425,30.4581,1.261,7.9056,3
6/17/14,7.675,134.425,30.491,1.3051,8.0921,4
6/18/14,7.675,134.425,30.3306,1.0665,8.2444,4
6/19/14,7.675,134.425,30.2989,1.0135,8.3892,4
6/20/14,7.675,134.425,30.1818,0.9297,8.3892,4
6/21/14,7.675,134.425,30.3863,1.1584,8.5547,4
6/22/14,7.675,134.425,30.6105,1.3112,8.742,4
6/23/14,7.675,134.425,30.2348,1.0156,8.8871,4
6/24/14,7.675,134.425,29.9127,0.6365,8.8871,4
6/25/14,7.675,134.425,30.2648,1.0035,9.0305,4
6/26/14,7.675,134.425,30.0843,0.8249,9.0305,4
6/27/14,7.675,134.425,30.1332,0.8542,9.0305,4
6/28/14,7.675,134.425,29.9376,0.7621,9.0305,4
6/29/14,7.675,134.425,30.1126,0.8526,9.0305,4
6/30/14,7.675,134.425,30.1338,0.8979,9.0305,4
7/1/14,7.675,134.425,29.9562,0.6766,9.0305,4
7/2/14,7.675,134.425,29.7038,0.4177,9.0305,1
7/3/14,7.675,134.425,29.2108,0,9.0305,1
7/4/14,7.675,134.425,29.2295,0,9.0305,1
7/5/14,7.675,134.425,29.1866,0,9.0305,1
7/6/14,7.675,134.425,29.397,0.1353,9.0305,1
7/7/14,7.675,134.425,29.5463,0.3164,9.0305,1
